index,uuid,date,collar,messagetype,latitude,longitude,trackingState,headingReportingEnabled,headingManagementEnabled,soundDisabled,shockDisabled,soundSuspended,shockSuspended,soundEvent,shockEvent,shockCount,soundCount,shockCountAttempts,soundCountAttempts,shockCountApplied,soundCountApplied,shockCountSuspend,soundCountSuspend,shockCountCumulative,currVoltageMv,lastTxVoltageMv,lastShockVoltageMv,mmuTempDegC,mcuTempDegC,reliable,more,sequence,accuracy
273871,658beeb5-f9b2-42a3-ac00-fb0073ca8c85,2021-07-16 11:01:38+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.940559,-101.8446137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
274004,917e2ce5-672e-444d-86cd-3ae9dbec5af3,2021-07-16 11:06:38+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9408328,-101.8448679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,5
274138,afe443a4-4d5a-42dd-911d-a4cc3ae006c8,2021-07-16 11:11:46+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412741,-101.8454484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,79
274492,bc5de35a-8749-4ae5-8a4c-4f4ce997552f,2021-07-16 11:25:43+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412809,-101.8454557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,44
274710,e127b1c3-a4af-4af8-b2aa-63178fa8ffec,2021-07-16 11:32:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9415079,-101.8454955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,45
274941,ea063828-4344-4875-93dd-929615fedc44,2021-07-16 11:41:04+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413813,-101.8454009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,73
275165,5ee30a19-55a8-4dd2-801a-ec1a31be3780,2021-07-16 11:49:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414179,-101.8453954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,41
275380,453d6131-c98c-46b0-938b-31cfc34fc619,2021-07-16 11:56:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9415179,-101.8458123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,25
275600,56ebca5a-838e-4ae2-83d6-ba54675d0242,2021-07-16 12:04:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413526,-101.8455203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,14
275793,15ac938a-1b76-4732-974f-82d56635f6fc,2021-07-16 12:12:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413244,-101.8454869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,25
276003,9146cd3b-5085-41c4-97b4-580d78ceb8cb,2021-07-16 12:20:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413314,-101.8455243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,17
276204,08c25036-ed8a-471d-b540-213a32db22d4,2021-07-16 12:27:43+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412697,-101.8455489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,30
276295,f9f5624b-55f5-4de6-b719-54449c2744aa,2021-07-16 12:31:11+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9402735,-101.8452978,SHOCK_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,NA,NA,NA,NA,NA,NA,159,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
276344,e73baf67-efd5-405d-9706-408c596b4990,2021-07-16 12:32:44+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9405759,-101.8451643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,1
276501,3b510dca-1600-4926-8c51-777cc976f6a4,2021-07-16 12:37:44+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.940663,-101.8451992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
276654,bc83e26d-dc77-4020-9136-32c7c5dccff0,2021-07-16 12:42:44+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9404562,-101.8451507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3
276805,3d03530b-ec4c-4ac8-bfa8-60437942d5e7,2021-07-16 12:47:44+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9404325,-101.8451089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
276946,d947f6c5-67a0-4895-8109-610c034e5b8a,2021-07-16 12:52:45+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9404484,-101.8451377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3
277089,2383ec80-3128-45af-883a-b5d3461309e6,2021-07-16 12:57:45+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9405017,-101.8451229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
277240,0cf060da-1ecd-437d-a8cb-716364eb9d93,2021-07-16 13:02:45+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9407178,-101.8447364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
277380,829aaf20-37e0-401c-85e5-54f2575eb334,2021-07-16 13:07:46+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9407686,-101.8447138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
277508,14a6a85c-90e9-4596-845f-0a083d355c0e,2021-07-16 13:12:01+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9403533,-101.8446225,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,NA,NA,NA,NA,NA,NA,159,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
277523,55322d23-c942-4ebb-9dd5-28389f935e19,2021-07-16 13:12:46+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.940386,-101.8446695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
277536,69096f7b-85d8-4c79-b98d-4f0ded8c06e1,2021-07-16 13:13:09+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9403318,-101.8446852,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,12,NA,NA,NA,NA,NA,NA,159,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
277675,6307289b-507c-4352-812a-7bc284ef9e8c,2021-07-16 13:17:47+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9404526,-101.8445335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2
277701,5dc28be9-7b5c-4b2b-8108-98c0d2417a8c,2021-07-16 13:18:48+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9403579,-101.8445488,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,18,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
277815,c91b2253-e7a8-4639-846f-b9d2d3a579e8,2021-07-16 13:22:47+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9404342,-101.8444892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
277858,5cb94629-7139-4021-b4cd-91501590ff49,2021-07-16 13:24:12+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9403461,-101.8444202,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
277913,8d5f6faa-5579-4239-9cb6-f2cd43cd7b4f,2021-07-16 13:26:02+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9403456,-101.8444925,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,12,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
277969,c98eefd6-7fc1-43b7-a584-61075abfe309,2021-07-16 13:27:48+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9403991,-101.844141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3
277975,1c86b5b0-2737-4fae-939e-928985187b49,2021-07-16 13:28:09+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9403536,-101.8440816,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,3,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
278122,35abe558-754e-4042-8bcc-891390e78b3e,2021-07-16 13:32:49+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9404476,-101.8441113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
278275,aa405bc5-4163-405b-a1c0-e780a42840af,2021-07-16 13:37:49+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9406852,-101.8440506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,5
278428,346f9794-a18b-4406-82f0-ff4da366d2c2,2021-07-16 13:42:50+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.94038,-101.8436636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
278580,0d5d2a34-62a6-4f9b-8819-4c274a6add44,2021-07-16 13:47:50+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9404384,-101.8434575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
278723,9d8f1903-1ffb-4530-b158-a014ffbe0dad,2021-07-16 13:52:50+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9406807,-101.8433273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
278878,84ea1334-7216-4619-b313-ee166d3c46f1,2021-07-16 13:57:50+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9408416,-101.8434804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
279037,e4c8ba98-1838-4915-af8b-faab69a5096c,2021-07-16 14:02:50+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9409906,-101.8434601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
279183,229b8ce3-8f8e-4ef1-9fdc-84442e5fef49,2021-07-16 14:07:51+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9411696,-101.8434052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3
279327,a0abe323-08c3-4718-873f-eaebceb7ac85,2021-07-16 14:12:52+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412951,-101.8430701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
279477,c28b1b6d-9200-4d70-8867-88202a2d8656,2021-07-16 14:17:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412791,-101.8430717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,5
279623,27fec2a7-4ac2-4fac-b2c8-525e66303920,2021-07-16 14:22:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.941259,-101.8431083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
279761,f890b943-c9f6-4d64-884c-3ba504050dcf,2021-07-16 14:27:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412733,-101.8431421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
279904,6cf50742-9bb3-4d00-9d65-77f9be7ba2a8,2021-07-16 14:32:54+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413757,-101.8431011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,6
280042,c182e5a4-ef74-45e2-a6ec-319420c396a1,2021-07-16 14:37:54+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.941328,-101.8431199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3
280183,09952393-7ec6-40b3-adac-6669cb48a06c,2021-07-16 14:42:54+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.941204,-101.8431339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2
280314,eaf4e935-e5d0-4088-93d5-5c10ee8c59a3,2021-07-16 14:47:55+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412547,-101.8431245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,2
280463,0cae4a0f-ed07-4c36-9b83-d8b5d1d9b948,2021-07-16 14:52:56+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412684,-101.8431476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2
280612,3a94a3bb-baea-4274-992e-beb8bab01913,2021-07-16 14:57:56+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412876,-101.8431683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
280753,e4641c61-b7fd-443f-9fb5-d4c8ed773464,2021-07-16 15:02:56+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.941212,-101.8431345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2
280888,26dfb180-b05b-414f-937c-dcdddb6d2fc1,2021-07-16 15:07:57+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412204,-101.8430677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
280927,c5314441-cdde-456d-aebc-26c42f409631,2021-07-16 15:09:17+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.941205,-101.8430553,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,23,NA,NA,NA,NA,NA,NA,163,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
281030,3c608c94-f9de-4fd8-92a4-529f7737a9f9,2021-07-16 15:12:57+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412004,-101.8431449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3
281166,bd3520b2-62e8-453e-bc33-5643abb6f5a6,2021-07-16 15:17:58+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9411991,-101.8433227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
281301,0b49e921-dfb4-485a-991a-910f026d45f3,2021-07-16 15:22:59+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9408841,-101.843799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3
281435,3cd99bd2-7ad6-4a01-ba83-3f9da1e204fb,2021-07-16 15:28:00+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9407648,-101.8440321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
281577,01b76407-dde1-463d-9ae1-210e9260c0cf,2021-07-16 15:33:00+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9407873,-101.8441495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
281744,399e4161-35dd-495c-97c4-5fbaaac2e420,2021-07-16 15:38:01+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9407793,-101.8442289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
281899,acd7eee7-b184-4842-9a47-e5855b5bef20,2021-07-16 15:43:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9409155,-101.844621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,27
282089,168117b1-2fd4-492f-9a7e-e677da6c7e12,2021-07-16 15:49:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413041,-101.8454729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,12
282278,1c415338-00db-491f-9e42-f52ef218074e,2021-07-16 15:56:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413611,-101.845383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,86
282485,f6958882-b001-430a-b6e4-c63d07a2881e,2021-07-16 16:03:33+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413406,-101.8454185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,18
282687,8357d9d2-1983-430b-b176-afc1cac700e4,2021-07-16 16:10:58+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413991,-101.8454066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,33
282924,e98b67d1-0f5b-4353-a875-c1a71ae033f7,2021-07-16 16:18:43+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413857,-101.8453927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,21
283143,105ac3eb-bfeb-4258-9a56-dec7c9a3409b,2021-07-16 16:26:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9416792,-101.8455648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,44
283419,2309e12a-dac8-4950-b942-b09d4ceed322,2021-07-16 16:35:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413339,-101.8453653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,34
283664,46a35cd1-9a39-4bae-8f57-10f7e6843671,2021-07-16 16:42:33+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413564,-101.8453445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,22
283903,ea987db5-b504-4e09-bb02-7c0e183ada43,2021-07-16 16:49:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413423,-101.8453257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,19
284141,38601b52-3a1f-4186-81e9-3e3caa980432,2021-07-16 16:57:00+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412944,-101.8453707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,61
284364,91ba0e8d-a71c-4138-89ba-1c268bc0650b,2021-07-16 17:04:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413042,-101.8450573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,50
284583,b1e0f175-b03d-4fe0-8863-26d57cc98f79,2021-07-16 17:11:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412503,-101.8440747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,19
284763,2a4904ef-a034-47f3-81bd-0cdc68aabde4,2021-07-16 17:16:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412952,-101.8435364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,1
284938,df40ff16-6570-4bbe-8fb0-0af0715687c7,2021-07-16 17:21:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9416083,-101.8431637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
285107,bef0bb41-5905-4694-bb07-d481661289e2,2021-07-16 17:26:24+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9418004,-101.8433482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
285296,4b656505-a61e-4ad1-bcbb-0cad674e833d,2021-07-16 17:31:24+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9418972,-101.8435195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
285456,baaffcb3-a035-47dd-a8d4-ab036e9c23e0,2021-07-16 17:36:33+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9420287,-101.8435972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,10
285642,aeacf8d7-559b-40b6-b152-a3c2dc26c68b,2021-07-16 17:42:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.942212,-101.8436018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,12
285794,b0a94931-a35e-4f35-95cf-4537af9f36ee,2021-07-16 17:47:24+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9423907,-101.8433026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,1
285942,2fbb3443-6fd9-4b08-b217-1b8903ce7b22,2021-07-16 17:52:25+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9426266,-101.8430495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
